FPOGX,FPOGY,FPOGD
9,5,0.24658
9,5,0.31213
14,8,0.31128
12,8,0.31195
9,9,0.427
15,8,0.22882
14,8,0.21375
10,9,0.31219
9,10,0.41083
15,8,0.2467
11,5,0.31226
9,5,0.37769
11,6,0.21368
14,8,0.34534
11,7,0.26105
9,7,0.36115
12,8,0.19714
15,9,0.2627
11,8,0.28009
8,7,0.37756
10,7,0.21375
15,7,0.21301
12,7,0.26282
10,7,0.26276
7,8,0.7547
8,8,0.42737
9,9,0.26276
11,9,0.62439
12,9,0.36151
14,8,0.21344
11,6,0.41077
11,7,0.27942
14,7,0.2132
14,8,0.21368
11,6,0.24652
10,5,0.41046
15,6,0.2793
13,7,0.26288
10,8,0.32892
10,9,0.29578
14,9,0.32916
11,6,0.27893
7,7,0.32849
12,7,0.21338
16,8,0.31262
10,9,0.37817
9,9,0.37787
15,8,0.24615
11,5,0.2464
9,6,0.34473
9,5,0.31183
14,8,0.29535
10,10,0.60785
12,9,0.21344
15,8,0.263
13,8,0.23022
10,8,0.32843
10,9,0.26294
15,7,0.27936
11,5,0.39429
9,4,0.32849
10,5,0.2301
15,10,0.23035
11,9,0.47626
13,8,0.22986
14,8,0.32855
11,6,0.34515
10,6,0.41071
14,8,0.32855
12,8,0.26288
10,9,0.32886
8,10,0.45984
9,11,0.42694
7,7,0.36121
10,9,0.91986
11,8,0.52521
14,7,0.2298
9,4,0.32727
8,5,0.34534
15,8,0.32892
12,9,0.21411
10,10,0.50909
14,9,0.1972
15,9,0.24622
11,10,0.34454
9,11,0.27948
8,11,0.2959
14,10,0.27924
11,11,0.31201
9,11,0.37756
11,11,0.21356
13,9,0.2135
12,6,0.08203
9,7,0.37817
15,10,0.27911
12,7,0.39435
9,6,0.46027
15,7,0.27911
10,9,0.32892
9,9,0.32874
13,10,0.32843
12,9,0.27954
10,10,0.2464
9,10,0.27911
15,10,0.24634
11,12,0.27936
9,13,0.29559
9,12,0.31213
12,10,0.23004
10,6,0.52576
15,9,0.29602
13,8,0.31213
11,9,0.31226
9,10,0.31232
13,10,0.19727
14,10,0.31213
12,10,0.32867
10,9,0.31226
13,9,0.19696
14,8,0.26294
12,6,0.29596
10,5,0.34509
12,7,0.2135
15,8,0.27917
11,10,0.2793
11,11,0.3125
11,10,0.27942
16,8,0.26355
12,8,0.29596
9,8,0.32831
13,9,0.19714
15,9,0.31189
13,9,0.27917
10,9,0.26306
10,9,0.29578
15,9,0.24622
11,6,0.34497
9,6,0.31226
11,7,0.2135
15,8,0.27979
12,7,0.31201
9,7,0.37744
16,10,0.31238
13,10,0.26294
11,9,0.27917
9,10,0.31226
15,9,0.26331
12,8,0.29553
10,7,0.22998
9,7,0.34473
14,7,0.31213
12,8,0.22998
10,10,0.27881
9,10,0.27905
8,12,0.27954
10,8,0.27905
10,8,0.36194
11,8,0.96899
12,9,0.42712
13,7,0.21387
10,6,0.36145
9,6,0.29565
16,8,0.31213
13,8,0.2301
10,7,0.27917
9,7,0.52551
10,3,0.24609
11,1,0.27954
11,1,0.19714
